재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기,Unnamed: 15
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentAssets,   유동자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentAssets,   비유동자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentLiabilities,   유동부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,entity00116301_udf_BS_201632515254134_CurrentLiabilities,      기타금융부채,"25,061,227",,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_NoncurrentLiabilities,   비유동부채,,,,
"재무상태표, 유동/비유동법-별도재무제표",[008260],NI스틸,유가증권시장상장법인,241,1차 철강 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,entity00148896_udf_BS_2015811131648174_CurrentAssets,      매각예정자산,"139,652,109,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"946,090,000","1,786,240,000",,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,entity00148896_udf_BS_20163181781553_CurrentLiabilities,      충당부채,"5,697,838,000",,,
"재무상태표, 유동/비유동법-별도재무제표",[010060],OCI,유가증권시장상장법인,201,기초화학물질 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[024940],PN풍년,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[024940],PN풍년,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[024940],PN풍년,코스닥시장상장법인,259,기타 금속가공제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091340],S&K폴리텍,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091340],S&K폴리텍,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[091340],S&K폴리텍,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxLiabilities,      당기법인세부채,"620,613,170","1,565,313,703",,
"재무상태표, 유동/비유동법-별도재무제표",[091340],S&K폴리텍,코스닥시장상장법인,262,전자부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[100840],S&TC,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[100840],S&TC,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[100840],S&TC,유가증권시장상장법인,291,일반 목적용 기계 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[064960],S&T모티브,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[064960],S&T모티브,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[064960],S&T모티브,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[003570],S&T중공업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[003570],S&T중공업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[003570],S&T중공업,유가증권시장상장법인,303,자동차 부품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,entity00225159_udf_BS_201521615232860_NoncurrentAssets,      장기금융자산,"5,698,964,700","2,301,300,000",,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_DeferredTaxAssets,      이연법인세자산,"459,415,187",,,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_OtherEquityInterest,      기타자본항목,"-581,264,036","-564,152,200",,
"재무상태표, 유동/비유동법-별도재무제표",[036530],S&T홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,      기타포괄손익누계액,"-1,764,201,136","-55,666,326",,
"재무상태표, 유동/비유동법-별도재무제표",[010950],S-Oil,유가증권시장상장법인,192,석유 정제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010950],S-Oil,유가증권시장상장법인,192,석유 정제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"74,139,000,000","29,444,000,000",,
"재무상태표, 유동/비유동법-별도재무제표",[010950],S-Oil,유가증권시장상장법인,192,석유 정제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[010950],S-Oil,유가증권시장상장법인,192,석유 정제품 제조업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,,"603,712,820",,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,dart_PostemploymentBenefitObligations,      퇴직급여채무,"4,148,624,489",,,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,dart_ElementsOfOtherStockholdersEquity,   기타자본구성요소,"-4,920,665,200","-4,643,324,900",,
"재무상태표, 유동/비유동법-별도재무제표",[034120],SBS,유가증권시장상장법인,602,텔레비전 방송업,12,2015-12-31,사업보고서,KRW,ifrs_TreasuryShares,      자기주식,"4,920,665,200","4,643,324,900",,
"재무상태표, 유동/비유동법-별도재무제표",[101060],SBS미디어홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[101060],SBS미디어홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,"74,246,950","103,575,320",,
"재무상태표, 유동/비유동법-별도재무제표",[101060],SBS미디어홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[101060],SBS미디어홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[101060],SBS미디어홀딩스,유가증권시장상장법인,715,"회사본부, 지주회사 및 경영컨설팅 서비스업",12,2015-12-31,사업보고서,KRW,entity00650629_udf_BS_201511995550253_EquityAbstract,   기타포괄손익누계액,"26,137,399",,,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_CurrentTaxAssets,      당기법인세자산,,"767,295,540",,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,entity00280688_udf_BS_201151120534482_NoncurrentAssets,      방송콘텐츠자산,,,,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[046140],SBS콘텐츠허브,코스닥시장상장법인,591,"영화, 비디오물, 방송프로그램 제작 및 배급업",12,2015-12-31,사업보고서,KRW,dart_ContributedEquity,   납입자본과 적립금,,,,
"재무상태표, 유동/비유동법-별도재무제표",[036120],SCI평가정보,코스닥시장상장법인,759,기타 사업지원 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036120],SCI평가정보,코스닥시장상장법인,759,기타 사업지원 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[036120],SCI평가정보,코스닥시장상장법인,759,기타 사업지원 서비스업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099220],SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2015-12-31,사업보고서,KRW,ifrs_AssetsAbstract,자산 [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099220],SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2015-12-31,사업보고서,KRW,ifrs_LiabilitiesAbstract,부채  [abstract],,,,
"재무상태표, 유동/비유동법-별도재무제표",[099220],SDN,코스닥시장상장법인,465,기계장비 및 관련 물품 도매업,12,2015-12-31,사업보고서,KRW,ifrs_EquityAbstract,자본 [abstract],,,,
